Day;Animals Count;Plants Count;Free fields count;Famous Genotype;AVG energy for living animals;AVG dead animals life length;AVG child count
30;1;99;301;[1, 7, 6, 7, 3, 0, 1, 7];140.0;11.48;1.0
31;1;103;297;[1, 7, 6, 7, 3, 0, 1, 7];160.0;11.48;1.0
32;1;107;293;[1, 7, 6, 7, 3, 0, 1, 7];120.0;11.48;1.0
33;1;111;289;[1, 7, 6, 7, 3, 0, 1, 7];140.0;11.48;1.0
34;1;115;285;[1, 7, 6, 7, 3, 0, 1, 7];160.0;11.48;1.0
35;1;119;281;[1, 7, 6, 7, 3, 0, 1, 7];120.0;11.48;1.0
36;1;123;277;[1, 7, 6, 7, 3, 0, 1, 7];140.0;11.48;1.0
37;1;127;273;[1, 7, 6, 7, 3, 0, 1, 7];160.0;11.48;1.0
38;1;131;269;[1, 7, 6, 7, 3, 0, 1, 7];120.0;11.48;1.0
39;1;135;265;[1, 7, 6, 7, 3, 0, 1, 7];140.0;11.48;1.0
40;1;139;261;[1, 7, 6, 7, 3, 0, 1, 7];160.0;11.48;1.0
41;1;143;257;[1, 7, 6, 7, 3, 0, 1, 7];180.0;11.48;1.0
42;1;147;253;[1, 7, 6, 7, 3, 0, 1, 7];200.0;11.48;1.0
43;1;151;249;[1, 7, 6, 7, 3, 0, 1, 7];220.0;11.48;1.0
44;1;155;245;[1, 7, 6, 7, 3, 0, 1, 7];180.0;11.48;1.0
45;1;159;241;[1, 7, 6, 7, 3, 0, 1, 7];200.0;11.48;1.0
46;1;163;237;[1, 7, 6, 7, 3, 0, 1, 7];220.0;11.48;1.0
47;1;167;233;[1, 7, 6, 7, 3, 0, 1, 7];240.0;11.48;1.0
48;1;171;229;[1, 7, 6, 7, 3, 0, 1, 7];200.0;11.48;1.0
49;1;175;225;[1, 7, 6, 7, 3, 0, 1, 7];160.0;11.48;1.0
50;1;179;221;[1, 7, 6, 7, 3, 0, 1, 7];180.0;11.48;1.0
51;1;183;217;[1, 7, 6, 7, 3, 0, 1, 7];200.0;11.48;1.0
52;1;187;213;[1, 7, 6, 7, 3, 0, 1, 7];220.0;11.48;1.0
53;1;191;209;[1, 7, 6, 7, 3, 0, 1, 7];240.0;11.48;1.0
54;1;195;205;[1, 7, 6, 7, 3, 0, 1, 7];260.0;11.48;1.0
55;1;199;201;[1, 7, 6, 7, 3, 0, 1, 7];280.0;11.48;1.0
56;1;203;197;[1, 7, 6, 7, 3, 0, 1, 7];300.0;11.48;1.0
57;1;207;193;[1, 7, 6, 7, 3, 0, 1, 7];320.0;11.48;1.0
58;1;211;189;[1, 7, 6, 7, 3, 0, 1, 7];340.0;11.48;1.0
59;1;215;185;[1, 7, 6, 7, 3, 0, 1, 7];360.0;11.48;1.0
60;1;219;181;[1, 7, 6, 7, 3, 0, 1, 7];380.0;11.48;1.0
61;1;223;177;[1, 7, 6, 7, 3, 0, 1, 7];400.0;11.48;1.0
62;1;227;173;[1, 7, 6, 7, 3, 0, 1, 7];360.0;11.48;1.0
63;1;231;169;[1, 7, 6, 7, 3, 0, 1, 7];380.0;11.48;1.0
64;1;235;165;[1, 7, 6, 7, 3, 0, 1, 7];400.0;11.48;1.0
65;1;239;161;[1, 7, 6, 7, 3, 0, 1, 7];420.0;11.48;1.0
66;1;243;157;[1, 7, 6, 7, 3, 0, 1, 7];440.0;11.48;1.0
67;1;247;153;[1, 7, 6, 7, 3, 0, 1, 7];460.0;11.48;1.0
68;1;251;149;[1, 7, 6, 7, 3, 0, 1, 7];480.0;11.48;1.0
69;1;256;143;[1, 7, 6, 7, 3, 0, 1, 7];470.0;11.48;1.0
70;1;260;139;[1, 7, 6, 7, 3, 0, 1, 7];490.0;11.48;1.0
71;1;264;136;[1, 7, 6, 7, 3, 0, 1, 7];510.0;11.48;1.0
72;1;269;130;[1, 7, 6, 7, 3, 0, 1, 7];500.0;11.48;1.0
73;1;273;127;[1, 7, 6, 7, 3, 0, 1, 7];520.0;11.48;1.0
74;1;278;121;[1, 7, 6, 7, 3, 0, 1, 7];510.0;11.48;1.0
75;1;282;118;[1, 7, 6, 7, 3, 0, 1, 7];530.0;11.48;1.0
76;1;286;114;[1, 7, 6, 7, 3, 0, 1, 7];550.0;11.48;1.0
