Day;Animals Count;Plants Count;Free fields count;Famous Genotype;AVG energy for living animals;AVG dead animals life length;AVG child count
25;1;73;327;[4, 5, 1, 1, 6, 1, 2, 2];60.0;7.53;0.0
26;1;78;321;[4, 5, 1, 1, 6, 1, 2, 2];50.0;7.53;0.0
27;1;82;318;[4, 5, 1, 1, 6, 1, 2, 2];70.0;7.53;0.0
28;1;86;314;[4, 5, 1, 1, 6, 1, 2, 2];90.0;7.53;0.0
29;1;91;309;[4, 5, 1, 1, 6, 1, 2, 2];80.0;7.53;0.0
30;1;95;305;[4, 5, 1, 1, 6, 1, 2, 2];100.0;7.53;0.0
31;1;99;301;[4, 5, 1, 1, 6, 1, 2, 2];120.0;7.53;0.0
32;1;104;295;[4, 5, 1, 1, 6, 1, 2, 2];110.0;7.53;0.0
33;1;108;292;[4, 5, 1, 1, 6, 1, 2, 2];130.0;7.53;0.0
34;1;112;288;[4, 5, 1, 1, 6, 1, 2, 2];150.0;7.53;0.0
35;1;116;284;[4, 5, 1, 1, 6, 1, 2, 2];170.0;7.53;0.0
36;1;120;280;[4, 5, 1, 1, 6, 1, 2, 2];190.0;7.53;0.0
37;1;124;276;[4, 5, 1, 1, 6, 1, 2, 2];210.0;7.53;0.0
38;1;128;272;[4, 5, 1, 1, 6, 1, 2, 2];230.0;7.53;0.0
39;1;132;268;[4, 5, 1, 1, 6, 1, 2, 2];250.0;7.53;0.0
40;1;136;264;[4, 5, 1, 1, 6, 1, 2, 2];270.0;7.53;0.0
41;1;140;260;[4, 5, 1, 1, 6, 1, 2, 2];290.0;7.53;0.0
42;1;145;254;[4, 5, 1, 1, 6, 1, 2, 2];280.0;7.53;0.0
43;1;149;251;[4, 5, 1, 1, 6, 1, 2, 2];300.0;7.53;0.0
44;1;153;247;[4, 5, 1, 1, 6, 1, 2, 2];320.0;7.53;0.0
45;1;157;242;[4, 5, 1, 1, 6, 1, 2, 2];340.0;7.53;0.0
46;1;161;238;[4, 5, 1, 1, 6, 1, 2, 2];360.0;7.53;0.0
47;1;166;233;[4, 5, 1, 1, 6, 1, 2, 2];350.0;7.53;0.0
48;1;171;228;[4, 5, 1, 1, 6, 1, 2, 2];340.0;7.53;0.0
49;1;175;225;[4, 5, 1, 1, 6, 1, 2, 2];360.0;7.53;0.0
50;1;180;219;[4, 5, 1, 1, 6, 1, 2, 2];350.0;7.53;0.0
51;1;184;216;[4, 5, 1, 1, 6, 1, 2, 2];370.0;7.53;0.0
52;1;188;212;[4, 5, 1, 1, 6, 1, 2, 2];390.0;7.53;0.0
53;1;192;208;[4, 5, 1, 1, 6, 1, 2, 2];410.0;7.53;0.0
54;1;196;204;[4, 5, 1, 1, 6, 1, 2, 2];430.0;7.53;0.0
55;1;200;200;[4, 5, 1, 1, 6, 1, 2, 2];450.0;7.53;0.0
56;1;204;196;[4, 5, 1, 1, 6, 1, 2, 2];470.0;7.53;0.0
57;1;208;192;[4, 5, 1, 1, 6, 1, 2, 2];490.0;7.53;0.0
58;1;213;186;[4, 5, 1, 1, 6, 1, 2, 2];480.0;7.53;0.0
59;1;218;181;[4, 5, 1, 1, 6, 1, 2, 2];470.0;7.53;0.0
60;1;222;177;[4, 5, 1, 1, 6, 1, 2, 2];490.0;7.53;0.0
61;1;226;173;[4, 5, 1, 1, 6, 1, 2, 2];510.0;7.53;0.0
62;1;231;168;[4, 5, 1, 1, 6, 1, 2, 2];500.0;7.53;0.0
63;1;236;163;[4, 5, 1, 1, 6, 1, 2, 2];490.0;7.53;0.0
64;1;240;159;[4, 5, 1, 1, 6, 1, 2, 2];510.0;7.53;0.0
65;1;244;156;[4, 5, 1, 1, 6, 1, 2, 2];530.0;7.53;0.0
66;1;249;150;[4, 5, 1, 1, 6, 1, 2, 2];520.0;7.53;0.0
67;1;253;147;[4, 5, 1, 1, 6, 1, 2, 2];540.0;7.53;0.0
68;1;257;143;[4, 5, 1, 1, 6, 1, 2, 2];560.0;7.53;0.0
69;1;261;139;[4, 5, 1, 1, 6, 1, 2, 2];580.0;7.53;0.0
70;1;265;135;[4, 5, 1, 1, 6, 1, 2, 2];600.0;7.53;0.0
71;1;269;131;[4, 5, 1, 1, 6, 1, 2, 2];620.0;7.53;0.0
72;1;273;127;[4, 5, 1, 1, 6, 1, 2, 2];640.0;7.53;0.0
73;1;277;123;[4, 5, 1, 1, 6, 1, 2, 2];660.0;7.53;0.0
74;1;281;119;[4, 5, 1, 1, 6, 1, 2, 2];680.0;7.53;0.0
75;1;285;115;[4, 5, 1, 1, 6, 1, 2, 2];700.0;7.53;0.0
76;1;289;111;[4, 5, 1, 1, 6, 1, 2, 2];720.0;7.53;0.0
77;1;293;106;[4, 5, 1, 1, 6, 1, 2, 2];740.0;7.53;0.0
78;1;298;102;[4, 5, 1, 1, 6, 1, 2, 2];730.0;7.53;0.0
79;1;303;96;[4, 5, 1, 1, 6, 1, 2, 2];720.0;7.53;0.0
80;1;307;93;[4, 5, 1, 1, 6, 1, 2, 2];740.0;7.53;0.0
81;1;311;89;[4, 5, 1, 1, 6, 1, 2, 2];760.0;7.53;0.0
82;1;315;84;[4, 5, 1, 1, 6, 1, 2, 2];780.0;7.53;0.0
83;1;319;81;[4, 5, 1, 1, 6, 1, 2, 2];800.0;7.53;0.0
84;1;323;77;[4, 5, 1, 1, 6, 1, 2, 2];820.0;7.53;0.0
85;1;327;73;[4, 5, 1, 1, 6, 1, 2, 2];840.0;7.53;0.0
86;1;331;69;[4, 5, 1, 1, 6, 1, 2, 2];860.0;7.53;0.0
87;1;335;65;[4, 5, 1, 1, 6, 1, 2, 2];880.0;7.53;0.0
88;1;339;61;[4, 5, 1, 1, 6, 1, 2, 2];900.0;7.53;0.0
89;1;343;57;[4, 5, 1, 1, 6, 1, 2, 2];920.0;7.53;0.0
90;1;347;52;[4, 5, 1, 1, 6, 1, 2, 2];940.0;7.53;0.0
91;1;351;49;[4, 5, 1, 1, 6, 1, 2, 2];960.0;7.53;0.0
92;1;355;45;[4, 5, 1, 1, 6, 1, 2, 2];980.0;7.53;0.0
93;1;359;41;[4, 5, 1, 1, 6, 1, 2, 2];1000.0;7.53;0.0
94;1;363;37;[4, 5, 1, 1, 6, 1, 2, 2];1020.0;7.53;0.0
95;1;367;33;[4, 5, 1, 1, 6, 1, 2, 2];1040.0;7.53;0.0
96;1;371;28;[4, 5, 1, 1, 6, 1, 2, 2];1060.0;7.53;0.0
97;1;375;25;[4, 5, 1, 1, 6, 1, 2, 2];1080.0;7.53;0.0
98;1;379;21;[4, 5, 1, 1, 6, 1, 2, 2];1100.0;7.53;0.0
99;1;383;17;[4, 5, 1, 1, 6, 1, 2, 2];1120.0;7.53;0.0
100;1;387;13;[4, 5, 1, 1, 6, 1, 2, 2];1140.0;7.53;0.0
101;1;391;9;[4, 5, 1, 1, 6, 1, 2, 2];1160.0;7.53;0.0
102;1;395;5;[4, 5, 1, 1, 6, 1, 2, 2];1180.0;7.53;0.0
103;1;399;1;[4, 5, 1, 1, 6, 1, 2, 2];1200.0;7.53;0.0
104;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1220.0;7.53;0.0
105;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1240.0;7.53;0.0
106;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1260.0;7.53;0.0
107;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1280.0;7.53;0.0
108;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1300.0;7.53;0.0
109;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1320.0;7.53;0.0
110;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1340.0;7.53;0.0
111;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1360.0;7.53;0.0
112;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1380.0;7.53;0.0
113;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1400.0;7.53;0.0
114;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1420.0;7.53;0.0
115;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1440.0;7.53;0.0
116;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1460.0;7.53;0.0
117;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1480.0;7.53;0.0
118;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1500.0;7.53;0.0
119;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1520.0;7.53;0.0
120;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1540.0;7.53;0.0
121;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1560.0;7.53;0.0
122;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1580.0;7.53;0.0
123;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1600.0;7.53;0.0
124;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1620.0;7.53;0.0
125;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1640.0;7.53;0.0
126;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1660.0;7.53;0.0
127;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1680.0;7.53;0.0
128;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1700.0;7.53;0.0
129;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1720.0;7.53;0.0
130;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1740.0;7.53;0.0
131;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1760.0;7.53;0.0
132;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1780.0;7.53;0.0
133;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1800.0;7.53;0.0
134;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1820.0;7.53;0.0
135;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1840.0;7.53;0.0
136;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1860.0;7.53;0.0
137;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1880.0;7.53;0.0
138;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1900.0;7.53;0.0
139;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1920.0;7.53;0.0
140;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1940.0;7.53;0.0
141;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1960.0;7.53;0.0
142;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];1980.0;7.53;0.0
143;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2000.0;7.53;0.0
144;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2020.0;7.53;0.0
145;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2040.0;7.53;0.0
146;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2060.0;7.53;0.0
147;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2080.0;7.53;0.0
148;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2100.0;7.53;0.0
149;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2120.0;7.53;0.0
150;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2140.0;7.53;0.0
151;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2160.0;7.53;0.0
152;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2180.0;7.53;0.0
153;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2200.0;7.53;0.0
154;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2220.0;7.53;0.0
155;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2240.0;7.53;0.0
156;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2260.0;7.53;0.0
157;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2280.0;7.53;0.0
158;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2300.0;7.53;0.0
159;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2320.0;7.53;0.0
160;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2340.0;7.53;0.0
161;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2360.0;7.53;0.0
162;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2380.0;7.53;0.0
163;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2400.0;7.53;0.0
164;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2420.0;7.53;0.0
165;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2440.0;7.53;0.0
166;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2460.0;7.53;0.0
167;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2480.0;7.53;0.0
168;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2500.0;7.53;0.0
169;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2520.0;7.53;0.0
170;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2540.0;7.53;0.0
171;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2560.0;7.53;0.0
172;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2580.0;7.53;0.0
173;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2600.0;7.53;0.0
174;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2620.0;7.53;0.0
175;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2640.0;7.53;0.0
176;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2660.0;7.53;0.0
177;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2680.0;7.53;0.0
178;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2700.0;7.53;0.0
179;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2720.0;7.53;0.0
180;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2740.0;7.53;0.0
181;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2760.0;7.53;0.0
182;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2780.0;7.53;0.0
183;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2800.0;7.53;0.0
184;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2820.0;7.53;0.0
185;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2840.0;7.53;0.0
186;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2860.0;7.53;0.0
187;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2880.0;7.53;0.0
188;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2900.0;7.53;0.0
189;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2920.0;7.53;0.0
190;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2940.0;7.53;0.0
191;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2960.0;7.53;0.0
192;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];2980.0;7.53;0.0
193;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3000.0;7.53;0.0
194;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3020.0;7.53;0.0
195;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3040.0;7.53;0.0
196;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3060.0;7.53;0.0
197;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3080.0;7.53;0.0
198;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3100.0;7.53;0.0
199;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3120.0;7.53;0.0
200;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3140.0;7.53;0.0
201;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3160.0;7.53;0.0
202;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3180.0;7.53;0.0
203;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3200.0;7.53;0.0
204;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3220.0;7.53;0.0
205;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3240.0;7.53;0.0
206;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3260.0;7.53;0.0
207;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3280.0;7.53;0.0
208;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3300.0;7.53;0.0
209;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3320.0;7.53;0.0
210;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3340.0;7.53;0.0
211;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3360.0;7.53;0.0
212;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3380.0;7.53;0.0
213;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3400.0;7.53;0.0
214;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3420.0;7.53;0.0
215;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3440.0;7.53;0.0
216;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3460.0;7.53;0.0
217;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3480.0;7.53;0.0
218;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3500.0;7.53;0.0
219;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3520.0;7.53;0.0
220;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3540.0;7.53;0.0
221;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3560.0;7.53;0.0
222;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3580.0;7.53;0.0
223;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3600.0;7.53;0.0
224;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3620.0;7.53;0.0
225;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3640.0;7.53;0.0
226;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3660.0;7.53;0.0
227;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3680.0;7.53;0.0
228;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3700.0;7.53;0.0
229;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3720.0;7.53;0.0
230;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3740.0;7.53;0.0
231;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3760.0;7.53;0.0
232;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3780.0;7.53;0.0
233;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3800.0;7.53;0.0
234;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3820.0;7.53;0.0
235;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3840.0;7.53;0.0
236;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3860.0;7.53;0.0
237;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3880.0;7.53;0.0
238;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3900.0;7.53;0.0
239;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3920.0;7.53;0.0
240;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3940.0;7.53;0.0
241;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3960.0;7.53;0.0
242;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];3980.0;7.53;0.0
243;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4000.0;7.53;0.0
244;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4020.0;7.53;0.0
245;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4040.0;7.53;0.0
246;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4060.0;7.53;0.0
247;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4080.0;7.53;0.0
248;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4100.0;7.53;0.0
249;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4120.0;7.53;0.0
250;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4140.0;7.53;0.0
251;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4160.0;7.53;0.0
252;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4180.0;7.53;0.0
253;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4200.0;7.53;0.0
254;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4220.0;7.53;0.0
255;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4240.0;7.53;0.0
256;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4260.0;7.53;0.0
257;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4280.0;7.53;0.0
258;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4300.0;7.53;0.0
259;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4320.0;7.53;0.0
260;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4340.0;7.53;0.0
261;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4360.0;7.53;0.0
262;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4380.0;7.53;0.0
263;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4400.0;7.53;0.0
264;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4420.0;7.53;0.0
265;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4440.0;7.53;0.0
266;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4460.0;7.53;0.0
267;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4480.0;7.53;0.0
268;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4500.0;7.53;0.0
269;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4520.0;7.53;0.0
270;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4540.0;7.53;0.0
271;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4560.0;7.53;0.0
272;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4580.0;7.53;0.0
273;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4600.0;7.53;0.0
274;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4620.0;7.53;0.0
275;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4640.0;7.53;0.0
276;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4660.0;7.53;0.0
277;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4680.0;7.53;0.0
278;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4700.0;7.53;0.0
279;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4720.0;7.53;0.0
280;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4740.0;7.53;0.0
281;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4760.0;7.53;0.0
282;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4780.0;7.53;0.0
283;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4800.0;7.53;0.0
284;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4820.0;7.53;0.0
285;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4840.0;7.53;0.0
286;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4860.0;7.53;0.0
287;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4880.0;7.53;0.0
288;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4900.0;7.53;0.0
289;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4920.0;7.53;0.0
290;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4940.0;7.53;0.0
291;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4960.0;7.53;0.0
292;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];4980.0;7.53;0.0
293;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5000.0;7.53;0.0
294;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5020.0;7.53;0.0
295;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5040.0;7.53;0.0
296;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5060.0;7.53;0.0
297;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5080.0;7.53;0.0
298;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5100.0;7.53;0.0
299;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5120.0;7.53;0.0
300;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5140.0;7.53;0.0
301;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5160.0;7.53;0.0
302;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5180.0;7.53;0.0
303;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5200.0;7.53;0.0
304;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5220.0;7.53;0.0
305;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5240.0;7.53;0.0
306;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5260.0;7.53;0.0
307;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5280.0;7.53;0.0
308;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5300.0;7.53;0.0
309;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5320.0;7.53;0.0
310;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5340.0;7.53;0.0
