Day;Animals Count;Plants Count;Free fields count;Famous Genotype;AVG energy for living animals;AVG dead animals life length;AVG child count
24;8;75;317;[1, 4, 3, 3, 0, 2, 6, 2];66.25;10.47;0.75
25;7;78;316;[1, 4, 3, 3, 0, 2, 6, 2];75.71;10.71;0.71
26;7;82;312;[1, 4, 3, 3, 0, 2, 6, 2];70.0;10.71;0.71
27;6;86;308;[1, 4, 3, 3, 0, 2, 6, 2];78.33;10.97;0.83
28;6;90;304;[1, 4, 3, 3, 0, 2, 6, 2];73.33;10.97;0.83
29;6;95;299;[1, 4, 3, 3, 0, 2, 6, 2];63.33;10.97;0.83
30;5;100;296;[1, 4, 3, 3, 0, 2, 6, 2];68.0;11.27;1.0
31;4;105;291;[1, 4, 3, 3, 0, 2, 6, 2];77.5;11.57;1.0
32;4;108;290;[1, 4, 3, 3, 0, 2, 6, 2];82.5;11.57;1.0
33;4;111;285;[1, 4, 3, 3, 0, 2, 6, 2];87.5;11.57;1.0
34;4;114;284;[1, 4, 3, 3, 0, 2, 6, 2];92.5;11.57;1.0
35;4;117;281;[1, 4, 3, 3, 0, 2, 6, 2];97.5;11.57;1.0
36;4;119;279;[1, 4, 3, 3, 0, 2, 6, 2];110.0;11.57;1.0
37;4;122;275;[1, 4, 3, 3, 0, 2, 6, 2];115.0;11.57;1.0
38;4;126;271;[1, 4, 3, 3, 0, 2, 6, 2];112.5;11.57;1.0
39;4;129;269;[1, 4, 3, 3, 0, 2, 6, 2];117.5;11.57;1.0
40;3;133;265;[1, 4, 3, 3, 0, 2, 6, 2];160.0;12.02;1.0
41;3;136;263;[1, 4, 3, 3, 0, 2, 6, 2];170.0;12.02;1.0
42;3;140;258;[1, 4, 3, 3, 0, 2, 6, 2];170.0;12.02;1.0
43;3;143;256;[1, 4, 3, 3, 0, 2, 6, 2];180.0;12.02;1.0
44;3;147;251;[1, 4, 3, 3, 0, 2, 6, 2];180.0;12.02;1.0
45;3;150;249;[1, 4, 3, 3, 0, 2, 6, 2];190.0;12.02;1.0
46;3;153;245;[1, 4, 3, 3, 0, 2, 6, 2];200.0;12.02;1.0
47;3;156;242;[1, 4, 3, 3, 0, 2, 6, 2];210.0;12.02;1.0
48;3;160;238;[1, 4, 3, 3, 0, 2, 6, 2];210.0;12.02;1.0
49;3;164;234;[1, 4, 3, 3, 0, 2, 6, 2];210.0;12.02;1.0
50;3;167;233;[1, 4, 3, 3, 0, 2, 6, 2];220.0;12.02;1.0
51;3;170;229;[1, 4, 3, 3, 0, 2, 6, 2];230.0;12.02;1.0
52;3;173;226;[1, 4, 3, 3, 0, 2, 6, 2];240.0;12.02;1.0
53;3;176;222;[1, 4, 3, 3, 0, 2, 6, 2];250.0;12.02;1.0
54;3;181;216;[1, 4, 3, 3, 0, 2, 6, 2];240.0;12.02;1.0
55;3;185;214;[1, 4, 3, 3, 0, 2, 6, 2];240.0;12.02;1.0
56;3;188;211;[1, 4, 3, 3, 0, 2, 6, 2];250.0;12.02;1.0
57;3;191;208;[1, 4, 3, 3, 0, 2, 6, 2];260.0;12.02;1.0
58;3;195;203;[1, 4, 3, 3, 0, 2, 6, 2];260.0;12.02;1.0
59;3;198;201;[1, 4, 3, 3, 0, 2, 6, 2];270.0;12.02;1.0
60;2;202;197;[1, 4, 3, 3, 0, 2, 6, 2];415.0;12.76;1.5
61;2;206;193;[1, 4, 3, 3, 0, 2, 6, 2];420.0;12.76;1.5
62;2;209;191;[1, 4, 3, 3, 0, 2, 6, 2];440.0;12.76;1.5
63;2;213;186;[1, 4, 3, 3, 0, 2, 6, 2];445.0;12.76;1.5
64;2;216;184;[1, 4, 3, 3, 0, 2, 6, 2];465.0;12.76;1.5
65;2;220;179;[1, 4, 3, 3, 0, 2, 6, 2];470.0;12.76;1.5
66;2;223;177;[1, 4, 3, 3, 0, 2, 6, 2];490.0;12.76;1.5
67;2;226;174;[1, 4, 3, 3, 0, 2, 6, 2];510.0;12.76;1.5
68;2;230;169;[1, 4, 3, 3, 0, 2, 6, 2];515.0;12.76;1.5
69;2;234;165;[1, 4, 3, 3, 0, 2, 6, 2];520.0;12.76;1.5
70;2;238;160;[1, 4, 3, 3, 0, 2, 6, 2];525.0;12.76;1.5
71;2;241;159;[1, 4, 3, 3, 0, 2, 6, 2];545.0;12.76;1.5
72;2;245;154;[1, 4, 3, 3, 0, 2, 6, 2];550.0;12.76;1.5
73;2;248;152;[1, 4, 3, 3, 0, 2, 6, 2];570.0;12.76;1.5
74;2;251;148;[1, 4, 3, 3, 0, 2, 6, 2];590.0;12.76;1.5
75;2;254;146;[1, 4, 3, 3, 0, 2, 6, 2];610.0;12.76;1.5
76;2;257;142;[1, 4, 3, 3, 0, 2, 6, 2];630.0;12.76;1.5
77;2;260;140;[1, 4, 3, 3, 0, 2, 6, 2];650.0;12.76;1.5
78;2;264;135;[1, 4, 3, 3, 0, 2, 6, 2];655.0;12.76;1.5
79;2;268;131;[1, 4, 3, 3, 0, 2, 6, 2];660.0;12.76;1.5
80;2;271;128;[1, 4, 3, 3, 0, 2, 6, 2];680.0;12.76;1.5
81;2;275;124;[1, 4, 3, 3, 0, 2, 6, 2];685.0;12.76;1.5
82;2;278;122;[1, 4, 3, 3, 0, 2, 6, 2];705.0;12.76;1.5
83;2;281;119;[1, 4, 3, 3, 0, 2, 6, 2];725.0;12.76;1.5
84;2;284;116;[1, 4, 3, 3, 0, 2, 6, 2];745.0;12.76;1.5
85;2;287;112;[1, 4, 3, 3, 0, 2, 6, 2];765.0;12.76;1.5
86;2;291;108;[1, 4, 3, 3, 0, 2, 6, 2];770.0;12.76;1.5
87;2;294;105;[1, 4, 3, 3, 0, 2, 6, 2];790.0;12.76;1.5
88;2;297;103;[1, 4, 3, 3, 0, 2, 6, 2];810.0;12.76;1.5
89;2;300;100;[1, 4, 3, 3, 0, 2, 6, 2];830.0;12.76;1.5
90;2;303;96;[1, 4, 3, 3, 0, 2, 6, 2];850.0;12.76;1.5
91;2;306;94;[1, 4, 3, 3, 0, 2, 6, 2];870.0;12.76;1.5
92;2;310;90;[1, 4, 3, 3, 0, 2, 6, 2];875.0;12.76;1.5
93;2;315;83;[1, 4, 3, 3, 0, 2, 6, 2];865.0;12.76;1.5
94;2;318;81;[1, 4, 3, 3, 0, 2, 6, 2];885.0;12.76;1.5
95;2;322;76;[1, 4, 3, 3, 0, 2, 6, 2];890.0;12.76;1.5
96;2;325;75;[1, 4, 3, 3, 0, 2, 6, 2];910.0;12.76;1.5
97;2;328;70;[1, 4, 3, 3, 0, 2, 6, 2];930.0;12.76;1.5
98;2;331;69;[1, 4, 3, 3, 0, 2, 6, 2];950.0;12.76;1.5
99;2;334;66;[1, 4, 3, 3, 0, 2, 6, 2];970.0;12.76;1.5
100;2;337;63;[1, 4, 3, 3, 0, 2, 6, 2];990.0;12.76;1.5
101;2;340;59;[1, 4, 3, 3, 0, 2, 6, 2];1010.0;12.76;1.5
102;2;344;55;[1, 4, 3, 3, 0, 2, 6, 2];1015.0;12.76;1.5
103;2;347;53;[1, 4, 3, 3, 0, 2, 6, 2];1035.0;12.76;1.5
104;2;350;49;[1, 4, 3, 3, 0, 2, 6, 2];1055.0;12.76;1.5
105;2;353;47;[1, 4, 3, 3, 0, 2, 6, 2];1075.0;12.76;1.5
106;2;356;43;[1, 4, 3, 3, 0, 2, 6, 2];1095.0;12.76;1.5
107;2;359;41;[1, 4, 3, 3, 0, 2, 6, 2];1115.0;12.76;1.5
108;2;362;37;[1, 4, 3, 3, 0, 2, 6, 2];1135.0;12.76;1.5
109;2;365;35;[1, 4, 3, 3, 0, 2, 6, 2];1155.0;12.76;1.5
110;2;368;31;[1, 4, 3, 3, 0, 2, 6, 2];1175.0;12.76;1.5
111;2;372;27;[1, 4, 3, 3, 0, 2, 6, 2];1180.0;12.76;1.5
112;2;375;24;[1, 4, 3, 3, 0, 2, 6, 2];1200.0;12.76;1.5
113;2;378;21;[1, 4, 3, 3, 0, 2, 6, 2];1220.0;12.76;1.5
114;2;381;19;[1, 4, 3, 3, 0, 2, 6, 2];1240.0;12.76;1.5
115;2;384;16;[1, 4, 3, 3, 0, 2, 6, 2];1260.0;12.76;1.5
116;2;387;13;[1, 4, 3, 3, 0, 2, 6, 2];1280.0;12.76;1.5
117;2;390;9;[1, 4, 3, 3, 0, 2, 6, 2];1300.0;12.76;1.5
118;2;393;7;[1, 4, 3, 3, 0, 2, 6, 2];1320.0;12.76;1.5
119;2;397;2;[1, 4, 3, 3, 0, 2, 6, 2];1325.0;12.76;1.5
120;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1345.0;12.76;1.5
121;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1365.0;12.76;1.5
122;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1385.0;12.76;1.5
123;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1405.0;12.76;1.5
124;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1425.0;12.76;1.5
125;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1445.0;12.76;1.5
126;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1465.0;12.76;1.5
127;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1485.0;12.76;1.5
128;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1505.0;12.76;1.5
129;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1525.0;12.76;1.5
130;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1545.0;12.76;1.5
131;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1565.0;12.76;1.5
132;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1585.0;12.76;1.5
133;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1605.0;12.76;1.5
134;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1625.0;12.76;1.5
135;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1645.0;12.76;1.5
136;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1665.0;12.76;1.5
137;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1685.0;12.76;1.5
138;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1705.0;12.76;1.5
139;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1725.0;12.76;1.5
140;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1745.0;12.76;1.5
141;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1765.0;12.76;1.5
142;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1785.0;12.76;1.5
143;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1805.0;12.76;1.5
144;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1825.0;12.76;1.5
145;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1845.0;12.76;1.5
146;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1865.0;12.76;1.5
147;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1885.0;12.76;1.5
148;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1905.0;12.76;1.5
149;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1925.0;12.76;1.5
150;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1945.0;12.76;1.5
151;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1965.0;12.76;1.5
152;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];1985.0;12.76;1.5
153;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2005.0;12.76;1.5
154;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2025.0;12.76;1.5
155;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2045.0;12.76;1.5
156;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2065.0;12.76;1.5
157;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2085.0;12.76;1.5
158;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2105.0;12.76;1.5
159;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2125.0;12.76;1.5
160;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2145.0;12.76;1.5
161;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2165.0;12.76;1.5
162;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2185.0;12.76;1.5
163;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2205.0;12.76;1.5
164;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2225.0;12.76;1.5
165;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2245.0;12.76;1.5
166;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2265.0;12.76;1.5
167;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2285.0;12.76;1.5
168;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2305.0;12.76;1.5
169;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2325.0;12.76;1.5
170;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2345.0;12.76;1.5
171;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2365.0;12.76;1.5
172;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2385.0;12.76;1.5
173;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2405.0;12.76;1.5
174;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2425.0;12.76;1.5
175;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2445.0;12.76;1.5
176;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2465.0;12.76;1.5
177;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2485.0;12.76;1.5
178;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2505.0;12.76;1.5
179;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2525.0;12.76;1.5
180;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2545.0;12.76;1.5
181;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2565.0;12.76;1.5
182;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2585.0;12.76;1.5
183;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2605.0;12.76;1.5
184;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2625.0;12.76;1.5
185;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2645.0;12.76;1.5
186;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2665.0;12.76;1.5
187;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2685.0;12.76;1.5
188;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2705.0;12.76;1.5
189;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2725.0;12.76;1.5
190;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2745.0;12.76;1.5
191;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2765.0;12.76;1.5
192;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2785.0;12.76;1.5
193;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2805.0;12.76;1.5
194;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2825.0;12.76;1.5
195;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2845.0;12.76;1.5
196;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2865.0;12.76;1.5
197;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2885.0;12.76;1.5
198;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2905.0;12.76;1.5
199;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2925.0;12.76;1.5
200;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2945.0;12.76;1.5
201;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2965.0;12.76;1.5
202;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];2985.0;12.76;1.5
203;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3005.0;12.76;1.5
204;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3025.0;12.76;1.5
205;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3045.0;12.76;1.5
206;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3065.0;12.76;1.5
207;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3085.0;12.76;1.5
208;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3105.0;12.76;1.5
209;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3125.0;12.76;1.5
210;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3145.0;12.76;1.5
211;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3165.0;12.76;1.5
212;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3185.0;12.76;1.5
213;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3205.0;12.76;1.5
214;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3225.0;12.76;1.5
215;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3245.0;12.76;1.5
216;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3265.0;12.76;1.5
217;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3285.0;12.76;1.5
218;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3305.0;12.76;1.5
219;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3325.0;12.76;1.5
220;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3345.0;12.76;1.5
221;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3365.0;12.76;1.5
222;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3385.0;12.76;1.5
223;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3405.0;12.76;1.5
224;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3425.0;12.76;1.5
225;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3445.0;12.76;1.5
226;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3465.0;12.76;1.5
227;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3485.0;12.76;1.5
228;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3505.0;12.76;1.5
229;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3525.0;12.76;1.5
230;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3545.0;12.76;1.5
231;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3565.0;12.76;1.5
232;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3585.0;12.76;1.5
233;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3605.0;12.76;1.5
234;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3625.0;12.76;1.5
235;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3645.0;12.76;1.5
236;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3665.0;12.76;1.5
237;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3685.0;12.76;1.5
238;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3705.0;12.76;1.5
239;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3725.0;12.76;1.5
240;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3745.0;12.76;1.5
241;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3765.0;12.76;1.5
242;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3785.0;12.76;1.5
243;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3805.0;12.76;1.5
244;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3825.0;12.76;1.5
245;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3845.0;12.76;1.5
246;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3865.0;12.76;1.5
247;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3885.0;12.76;1.5
248;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3905.0;12.76;1.5
249;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3925.0;12.76;1.5
250;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3945.0;12.76;1.5
251;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3965.0;12.76;1.5
252;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];3985.0;12.76;1.5
253;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4005.0;12.76;1.5
254;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4025.0;12.76;1.5
255;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4045.0;12.76;1.5
256;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4065.0;12.76;1.5
257;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4085.0;12.76;1.5
258;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4105.0;12.76;1.5
259;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4125.0;12.76;1.5
260;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4145.0;12.76;1.5
261;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4165.0;12.76;1.5
262;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4185.0;12.76;1.5
263;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4205.0;12.76;1.5
264;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4225.0;12.76;1.5
265;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4245.0;12.76;1.5
266;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4265.0;12.76;1.5
267;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4285.0;12.76;1.5
268;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4305.0;12.76;1.5
269;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4325.0;12.76;1.5
270;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4345.0;12.76;1.5
271;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4365.0;12.76;1.5
272;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4385.0;12.76;1.5
273;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4405.0;12.76;1.5
274;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4425.0;12.76;1.5
275;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4445.0;12.76;1.5
276;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4465.0;12.76;1.5
277;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4485.0;12.76;1.5
278;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4505.0;12.76;1.5
279;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4525.0;12.76;1.5
280;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4545.0;12.76;1.5
281;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4565.0;12.76;1.5
282;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4585.0;12.76;1.5
283;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4605.0;12.76;1.5
284;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4625.0;12.76;1.5
285;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4645.0;12.76;1.5
286;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4665.0;12.76;1.5
287;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4685.0;12.76;1.5
288;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4705.0;12.76;1.5
289;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4725.0;12.76;1.5
290;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4745.0;12.76;1.5
291;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4765.0;12.76;1.5
292;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4785.0;12.76;1.5
293;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4805.0;12.76;1.5
294;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4825.0;12.76;1.5
295;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4845.0;12.76;1.5
296;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4865.0;12.76;1.5
297;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4885.0;12.76;1.5
298;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4905.0;12.76;1.5
299;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4925.0;12.76;1.5
300;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4945.0;12.76;1.5
301;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4965.0;12.76;1.5
302;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];4985.0;12.76;1.5
303;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5005.0;12.76;1.5
304;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5025.0;12.76;1.5
305;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5045.0;12.76;1.5
306;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5065.0;12.76;1.5
307;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5085.0;12.76;1.5
308;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5105.0;12.76;1.5
309;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5125.0;12.76;1.5
310;2;400;0;[1, 4, 3, 3, 0, 2, 6, 2];5145.0;12.76;1.5
